3a + 0b + 3c + 0d = weight 2232.51, charge 6, weight/charge 372.07879868668863
3a + 0b + 3c + 1d = weight 2381.58, charge 5, weight/charge 476.30647387052267
3a + 0b + 3c + 2d = weight 2530.65, charge 4, weight/charge 632.6466838329043
3a + 0b + 3c + 3d = weight 2679.72, charge 3, weight/charge 893.2102263257891
3a + 0b + 3c + 4d = weight 2828.79, charge 2, weight/charge 1414.3242837858106
3a + 0b + 3c + 5d = weight 2977.86, charge 1, weight/charge 2977.5622437756224
3a + 0b + 4c + 0d = weight 2297.99, charge 8, weight/charge 287.2451594355071
3a + 0b + 4c + 1d = weight 2447.06, charge 7, weight/charge 349.57500607134193
3a + 0b + 4c + 2d = weight 2596.13, charge 6, weight/charge 432.68112198130035
3a + 0b + 4c + 3d = weight 2745.20, charge 5, weight/charge 549.0290194196117
3a + 0b + 4c + 4d = weight 2894.27, charge 4, weight/charge 723.5494112647185
3a + 0b + 4c + 5d = weight 3043.34, charge 3, weight/charge 1014.4128529049032
3a + 0b + 5c + 0d = weight 2363.47, charge 10, weight/charge 236.3446365536345
3a + 0b + 5c + 1d = weight 2512.54, charge 9, weight/charge 279.16800924434176
3a + 0b + 5c + 2d = weight 2661.61, charge 8, weight/charge 332.69709128635895
3a + 0b + 5c + 3d = weight 2810.68, charge 7, weight/charge 401.5199782860245
3a + 0b + 5c + 4d = weight 2959.75, charge 6, weight/charge 493.2834452759121
3a + 0b + 5c + 5d = weight 3108.82, charge 5, weight/charge 621.7515649687007
3a + 1b + 0c + 0d = weight 2672.80, charge 0, weight/charge 26728000.0
3a + 1b + 0c + 1d = weight 2821.87, charge -1, weight/charge -2822.1522152215225
3a + 1b + 0c + 2d = weight 2970.94, charge -2, weight/charge -1485.5442772138608
3a + 1b + 0c + 3d = weight 3120.01, charge -3, weight/charge -1040.038001266709
3a + 1b + 0c + 4d = weight 3269.08, charge -4, weight/charge -817.2904322608066
3a + 1b + 0c + 5d = weight 3418.15, charge -5, weight/charge -683.6436728734575
3a + 1b + 1c + 0d = weight 2738.28, charge 2, weight/charge 1369.071546422679
3a + 1b + 1c + 1d = weight 2887.35, charge 1, weight/charge 2887.0612938706136
3a + 1b + 1c + 2d = weight 3036.42, charge 0, weight/charge 30364200.0
3a + 1b + 1c + 3d = weight 3185.49, charge -1, weight/charge -3185.808580858086
3a + 1b + 1c + 4d = weight 3334.56, charge -2, weight/charge -1667.3633681684087
3a + 1b + 1c + 5d = weight 3483.63, charge -3, weight/charge -1161.2487082902765
3a + 1b + 2c + 0d = weight 2803.76, charge 4, weight/charge 700.9224769380767
3a + 1b + 2c + 1d = weight 2952.83, charge 3, weight/charge 984.2438585380488
3a + 1b + 2c + 2d = weight 3101.90, charge 2, weight/charge 1550.872456377181
3a + 1b + 2c + 3d = weight 3250.97, charge 1, weight/charge 3250.6449355064497
3a + 1b + 2c + 4d = weight 3400.04, charge 0, weight/charge 34000400.0
3a + 1b + 2c + 5d = weight 3549.11, charge -1, weight/charge -3549.4649464946497
3a + 1b + 3c + 0d = weight 2869.24, charge 6, weight/charge 478.19869668838857
3a + 1b + 3c + 1d = weight 3018.31, charge 5, weight/charge 603.6499270014601
3a + 1b + 3c + 2d = weight 3167.38, charge 4, weight/charge 791.8252043698908
3a + 1b + 3c + 3d = weight 3316.45, charge 3, weight/charge 1105.4464851171629
3a + 1b + 3c + 4d = weight 3465.52, charge 2, weight/charge 1732.6733663316834
3a + 1b + 3c + 5d = weight 3614.59, charge 1, weight/charge 3614.2285771422858
3a + 1b + 4c + 0d = weight 2934.72, charge 8, weight/charge 366.8354145573181
3a + 1b + 4c + 1d = weight 3083.79, charge 7, weight/charge 440.5351352123542
3a + 1b + 4c + 2d = weight 3232.86, charge 6, weight/charge 538.8010199830003
3a + 1b + 4c + 3d = weight 3381.93, charge 5, weight/charge 676.3724725505491
3a + 1b + 4c + 4d = weight 3531.00, charge 4, weight/charge 882.727931801705
3a + 1b + 4c + 5d = weight 3680.07, charge 3, weight/charge 1226.6491116962768
3a + 1b + 5c + 0d = weight 3000.20, charge 10, weight/charge 300.01699983000174
3a + 1b + 5c + 1d = weight 3149.27, charge 9, weight/charge 349.915000944434
3a + 1b + 5c + 2d = weight 3298.34, charge 8, weight/charge 412.2873464081699
3a + 1b + 5c + 3d = weight 3447.41, charge 7, weight/charge 492.48010742703684
3a + 1b + 5c + 4d = weight 3596.48, charge 6, weight/charge 599.4033432776122
3a + 1b + 5c + 5d = weight 3745.55, charge 5, weight/charge 749.0950180996381
3a + 2b + 0c + 0d = weight 3309.53, charge 0, weight/charge 33095300.0
3a + 2b + 0c + 1d = weight 3458.60, charge -1, weight/charge -3458.9458945894594
3a + 2b + 0c + 2d = weight 3607.67, charge -2, weight/charge -1803.925196259813
3a + 2b + 0c + 3d = weight 3756.74, charge -3, weight/charge -1252.288409613654
3a + 2b + 0c + 4d = weight 3905.81, charge -4, weight/charge -976.4769119227982
3a + 2b + 0c + 5d = weight 4054.88, charge -5, weight/charge -810.9922198443969
3a + 2b + 1c + 0d = weight 3375.01, charge 2, weight/charge 1687.4206289685515
3a + 2b + 1c + 1d = weight 3524.08, charge 1, weight/charge 3523.727627237277
3a + 2b + 1c + 2d = weight 3673.15, charge 0, weight/charge 36731500.0
3a + 2b + 1c + 3d = weight 3822.22, charge -1, weight/charge -3822.6022602260227
3a + 2b + 1c + 4d = weight 3971.29, charge -2, weight/charge -1985.7442872143606
3a + 2b + 1c + 5d = weight 4120.36, charge -3, weight/charge -1373.4991166372215
3a + 2b + 2c + 0d = weight 3440.49, charge 4, weight/charge 860.1009974750632
3a + 2b + 2c + 1d = weight 3589.56, charge 3, weight/charge 1196.4801173294225
3a + 2b + 2c + 2d = weight 3738.63, charge 2, weight/charge 1869.2215389230537
3a + 2b + 2c + 3d = weight 3887.70, charge 1, weight/charge 3887.311268873113
3a + 2b + 2c + 4d = weight 4036.77, charge 0, weight/charge 40367700.0
3a + 2b + 2c + 5d = weight 4185.84, charge -1, weight/charge -4186.258625862586
3a + 2b + 3c + 0d = weight 3505.97, charge 6, weight/charge 584.3185946900886
3a + 2b + 3c + 1d = weight 3655.04, charge 5, weight/charge 730.9933801323974
3a + 2b + 3c + 2d = weight 3804.11, charge 4, weight/charge 951.0037249068774
3a + 2b + 3c + 3d = weight 3953.18, charge 3, weight/charge 1317.6827439085364
3a + 2b + 3c + 4d = weight 4102.25, charge 2, weight/charge 2051.0224488775557
3a + 2b + 3c + 5d = weight 4251.32, charge 1, weight/charge 4250.894910508949
3a + 2b + 4c + 0d = weight 3571.45, charge 8, weight/charge 446.42566967912904
3a + 2b + 4c + 1d = weight 3720.52, charge 7, weight/charge 531.4952643533665
3a + 2b + 4c + 2d = weight 3869.59, charge 6, weight/charge 644.9209179847003
3a + 2b + 4c + 3d = weight 4018.66, charge 5, weight/charge 803.7159256814865
3a + 2b + 4c + 4d = weight 4167.73, charge 4, weight/charge 1041.9064523386917
3a + 2b + 4c + 5d = weight 4316.80, charge 3, weight/charge 1438.8853704876503
3a + 2b + 5c + 0d = weight 3636.93, charge 10, weight/charge 363.689363106369
3a + 2b + 5c + 1d = weight 3786.00, charge 9, weight/charge 420.6619926445262
3a + 2b + 5c + 2d = weight 3935.07, charge 8, weight/charge 491.8776015299809
3a + 2b + 5c + 3d = weight 4084.14, charge 7, weight/charge 583.440236568049
3a + 2b + 5c + 4d = weight 4233.21, charge 6, weight/charge 705.5232412793121
3a + 2b + 5c + 5d = weight 4382.28, charge 5, weight/charge 876.4384712305756
3a + 3b + 0c + 0d = weight 3946.26, charge 0, weight/charge 39462600.0
3a + 3b + 0c + 1d = weight 4095.33, charge -1, weight/charge -4095.7395739573963
3a + 3b + 0c + 2d = weight 4244.40, charge -2, weight/charge -2122.3061153057656
3a + 3b + 0c + 3d = weight 4393.47, charge -3, weight/charge -1464.5388179605989
3a + 3b + 0c + 4d = weight 4542.54, charge -4, weight/charge -1135.6633915847897
3a + 3b + 0c + 5d = weight 4691.61, charge -5, weight/charge -938.3407668153363
3a + 3b + 1c + 0d = weight 4011.74, charge 2, weight/charge 2005.7697115144242
3a + 3b + 1c + 1d = weight 4160.81, charge 1, weight/charge 4160.39396060394
3a + 3b + 1c + 2d = weight 4309.88, charge 0, weight/charge 43098800.0
3a + 3b + 1c + 3d = weight 4458.95, charge -1, weight/charge -4459.395939593959
3a + 3b + 1c + 4d = weight 4608.02, charge -2, weight/charge -2304.125206260313
3a + 3b + 1c + 5d = weight 4757.09, charge -3, weight/charge -1585.7495249841663
3a + 3b + 2c + 0d = weight 4077.22, charge 4, weight/charge 1019.2795180120498
3a + 3b + 2c + 1d = weight 4226.29, charge 3, weight/charge 1408.7163761207958
3a + 3b + 2c + 2d = weight 4375.36, charge 2, weight/charge 2187.5706214689267
3a + 3b + 2c + 3d = weight 4524.43, charge 1, weight/charge 4523.977602239776
3a + 3b + 2c + 4d = weight 4673.50, charge 0, weight/charge 46735000.0
3a + 3b + 2c + 5d = weight 4822.57, charge -1, weight/charge -4823.0523052305225
3a + 3b + 3c + 0d = weight 4142.70, charge 6, weight/charge 690.4384926917885
3a + 3b + 3c + 1d = weight 4291.77, charge 5, weight/charge 858.3368332633347
3a + 3b + 3c + 2d = weight 4440.84, charge 4, weight/charge 1110.182245443864
3a + 3b + 3c + 3d = weight 4589.91, charge 3, weight/charge 1529.91900269991
3a + 3b + 3c + 4d = weight 4738.98, charge 2, weight/charge 2369.371531423428
3a + 3b + 3c + 5d = weight 4888.05, charge 1, weight/charge 4887.561243875612
3a + 3b + 4c + 0d = weight 4208.18, charge 8, weight/charge 526.0159248009401
3a + 3b + 4c + 1d = weight 4357.25, charge 7, weight/charge 622.4553934943787
3a + 3b + 4c + 2d = weight 4506.32, charge 6, weight/charge 751.0408159864004
3a + 3b + 4c + 3d = weight 4655.39, charge 5, weight/charge 931.0593788124239
3a + 3b + 4c + 4d = weight 4804.46, charge 4, weight/charge 1201.0849728756782
3a + 3b + 4c + 5d = weight 4953.53, charge 3, weight/charge 1651.121629279024
3a + 3b + 5c + 0d = weight 4273.66, charge 10, weight/charge 427.36172638273615
3a + 3b + 5c + 1d = weight 4422.73, charge 9, weight/charge 491.4089843446184
3a + 3b + 5c + 2d = weight 4571.80, charge 8, weight/charge 571.4678566517919
3a + 3b + 5c + 3d = weight 4720.87, charge 7, weight/charge 674.4003657090614
3a + 3b + 5c + 4d = weight 4869.94, charge 6, weight/charge 811.6431392810119
3a + 3b + 5c + 5d = weight 5019.01, charge 5, weight/charge 1003.7819243615129
3a + 4b + 0c + 0d = weight 4582.99, charge 0, weight/charge 45829899.99999999
3a + 4b + 0c + 1d = weight 4732.06, charge -1, weight/charge -4732.533253325332
3a + 4b + 0c + 2d = weight 4881.13, charge -2, weight/charge -2440.6870343517176
3a + 4b + 0c + 3d = weight 5030.20, charge -3, weight/charge -1676.7892263075437
3a + 4b + 0c + 4d = weight 5179.27, charge -4, weight/charge -1294.849871246781
3a + 4b + 0c + 5d = weight 5328.34, charge -5, weight/charge -1065.6893137862758
3a + 4b + 1c + 0d = weight 4648.47, charge 2, weight/charge 2324.1187940602963
3a + 4b + 1c + 1d = weight 4797.54, charge 1, weight/charge 4797.060293970602
3a + 4b + 1c + 2d = weight 4946.61, charge 0, weight/charge 49466099.99999999
3a + 4b + 1c + 3d = weight 5095.68, charge -1, weight/charge -5096.189618961896
3a + 4b + 1c + 4d = weight 5244.75, charge -2, weight/charge -2622.506125306265
3a + 4b + 1c + 5d = weight 5393.82, charge -3, weight/charge -1797.9999333311112
3a + 4b + 2c + 0d = weight 4713.95, charge 4, weight/charge 1178.4580385490362
3a + 4b + 2c + 1d = weight 4863.02, charge 3, weight/charge 1620.9526349121693
3a + 4b + 2c + 2d = weight 5012.09, charge 2, weight/charge 2505.919704014799
3a + 4b + 2c + 3d = weight 5161.16, charge 1, weight/charge 5160.643935606439
3a + 4b + 2c + 4d = weight 5310.23, charge 0, weight/charge 53102299.99999999
3a + 4b + 2c + 5d = weight 5459.30, charge -1, weight/charge -5459.845984598459
3a + 4b + 3c + 0d = weight 4779.43, charge 6, weight/charge 796.5583906934884
3a + 4b + 3c + 1d = weight 4928.50, charge 5, weight/charge 985.680286394272
3a + 4b + 3c + 2d = weight 5077.57, charge 4, weight/charge 1269.3607659808504
3a + 4b + 3c + 3d = weight 5226.64, charge 3, weight/charge 1742.1552614912832
3a + 4b + 3c + 4d = weight 5375.71, charge 2, weight/charge 2687.7206139693008
3a + 4b + 3c + 5d = weight 5524.78, charge 1, weight/charge 5524.2275772422745
3a + 4b + 4c + 0d = weight 4844.91, charge 8, weight/charge 605.6061799227509
3a + 4b + 4c + 1d = weight 4993.98, charge 7, weight/charge 713.4155226353909
3a + 4b + 4c + 2d = weight 5143.05, charge 6, weight/charge 857.1607139881003
3a + 4b + 4c + 3d = weight 5292.12, charge 5, weight/charge 1058.4028319433612
3a + 4b + 4c + 4d = weight 5441.19, charge 4, weight/charge 1360.2634934126647
3a + 4b + 4c + 5d = weight 5590.26, charge 3, weight/charge 1863.3578880703976
3a + 4b + 5c + 0d = weight 4910.39, charge 10, weight/charge 491.03408965910336
3a + 4b + 5c + 1d = weight 5059.46, charge 9, weight/charge 562.1559760447105
3a + 4b + 5c + 2d = weight 5208.53, charge 8, weight/charge 651.0581117736028
3a + 4b + 5c + 3d = weight 5357.60, charge 7, weight/charge 765.3604948500736
3a + 4b + 5c + 4d = weight 5506.67, charge 6, weight/charge 917.7630372827118
3a + 4b + 5c + 5d = weight 5655.74, charge 5, weight/charge 1131.12537749245
3a + 5b + 0c + 0d = weight 5219.72, charge 0, weight/charge 52197200.0
3a + 5b + 0c + 1d = weight 5368.79, charge -1, weight/charge -5369.32693269327
3a + 5b + 0c + 2d = weight 5517.86, charge -2, weight/charge -2759.06795339767
3a + 5b + 0c + 3d = weight 5666.93, charge -3, weight/charge -1889.0396346544887
3a + 5b + 0c + 4d = weight 5816.00, charge -4, weight/charge -1454.0363509087729
3a + 5b + 0c + 5d = weight 5965.07, charge -5, weight/charge -1193.037860757215
3a + 5b + 1c + 0d = weight 5285.20, charge 2, weight/charge 2642.4678766061693
3a + 5b + 1c + 1d = weight 5434.27, charge 1, weight/charge 5433.726627337266
3a + 5b + 1c + 2d = weight 5583.34, charge 0, weight/charge 55833400.0
3a + 5b + 1c + 3d = weight 5732.41, charge -1, weight/charge -5732.983298329833
3a + 5b + 1c + 4d = weight 5881.48, charge -2, weight/charge -2940.8870443522173
3a + 5b + 1c + 5d = weight 6030.55, charge -3, weight/charge -2010.2503416780557
3a + 5b + 2c + 0d = weight 5350.68, charge 4, weight/charge 1337.636559086023
3a + 5b + 2c + 1d = weight 5499.75, charge 3, weight/charge 1833.188893703543
3a + 5b + 2c + 2d = weight 5648.82, charge 2, weight/charge 2824.268786560672
3a + 5b + 2c + 3d = weight 5797.89, charge 1, weight/charge 5797.310268973103
3a + 5b + 2c + 4d = weight 5946.96, charge 0, weight/charge 59469600.0
3a + 5b + 2c + 5d = weight 6096.03, charge -1, weight/charge -6096.639663966397
3a + 5b + 3c + 0d = weight 5416.16, charge 6, weight/charge 902.6782886951884
3a + 5b + 3c + 1d = weight 5565.23, charge 5, weight/charge 1113.0237395252095
3a + 5b + 3c + 2d = weight 5714.30, charge 4, weight/charge 1428.5392865178371
3a + 5b + 3c + 3d = weight 5863.37, charge 3, weight/charge 1954.391520282657
3a + 5b + 3c + 4d = weight 6012.44, charge 2, weight/charge 3006.0696965151737
3a + 5b + 3c + 5d = weight 6161.51, charge 1, weight/charge 6160.893910608939
3a + 5b + 4c + 0d = weight 5481.64, charge 8, weight/charge 685.196435044562
3a + 5b + 4c + 1d = weight 5630.71, charge 7, weight/charge 804.3756517764032
3a + 5b + 4c + 2d = weight 5779.78, charge 6, weight/charge 963.2806119898003
3a + 5b + 4c + 3d = weight 5928.85, charge 5, weight/charge 1185.7462850742986
3a + 5b + 4c + 4d = weight 6077.92, charge 4, weight/charge 1519.4420139496513
3a + 5b + 4c + 5d = weight 6226.99, charge 3, weight/charge 2075.594146861771
3a + 5b + 5c + 0d = weight 5547.12, charge 10, weight/charge 554.7064529354707
3a + 5b + 5c + 1d = weight 5696.19, charge 9, weight/charge 632.9029677448028
3a + 5b + 5c + 2d = weight 5845.26, charge 8, weight/charge 730.6483668954138
3a + 5b + 5c + 3d = weight 5994.33, charge 7, weight/charge 856.3206239910859
3a + 5b + 5c + 4d = weight 6143.40, charge 6, weight/charge 1023.8829352844119
3a + 5b + 5c + 5d = weight 6292.47, charge 5, weight/charge 1258.4688306233875
4a + 0b + 0c + 0d = weight 2714.76, charge 0, weight/charge 27147600.0
4a + 0b + 0c + 1d = weight 2863.83, charge -1, weight/charge -2864.1164116411646
4a + 0b + 0c + 2d = weight 3012.90, charge -2, weight/charge -1506.5253262663134
4a + 0b + 0c + 3d = weight 3161.97, charge -3, weight/charge -1054.0251341711391
4a + 0b + 0c + 4d = weight 3311.04, charge -4, weight/charge -827.7806945173629
4a + 0b + 0c + 5d = weight 3460.11, charge -5, weight/charge -692.0358407168143
4a + 0b + 1c + 0d = weight 2780.24, charge 2, weight/charge 1390.0504974751261
4a + 0b + 1c + 1d = weight 2929.31, charge 1, weight/charge 2929.0170982901714
4a + 0b + 1c + 2d = weight 3078.38, charge 0, weight/charge 30783800.0
4a + 0b + 1c + 3d = weight 3227.45, charge -1, weight/charge -3227.772777277728
4a + 0b + 1c + 4d = weight 3376.52, charge -2, weight/charge -1688.3444172208613
4a + 0b + 1c + 5d = weight 3525.59, charge -3, weight/charge -1175.2358411947066
4a + 0b + 2c + 0d = weight 2845.72, charge 4, weight/charge 711.4122146946328
4a + 0b + 2c + 1d = weight 2994.79, charge 3, weight/charge 998.2300589980334
4a + 0b + 2c + 2d = weight 3143.86, charge 2, weight/charge 1571.8514074296284
4a + 0b + 2c + 3d = weight 3292.93, charge 1, weight/charge 3292.600739926008
4a + 0b + 2c + 4d = weight 3442.00, charge 0, weight/charge 34420000.0
4a + 0b + 2c + 5d = weight 3591.07, charge -1, weight/charge -3591.4291429142913
4a + 0b + 3c + 0d = weight 2911.20, charge 6, weight/charge 485.1919134681089
4a + 0b + 3c + 1d = weight 3060.27, charge 5, weight/charge 612.0417591648168
4a + 0b + 3c + 2d = weight 3209.34, charge 4, weight/charge 802.3149421264469
4a + 0b + 3c + 3d = weight 3358.41, charge 3, weight/charge 1119.4326855771474
4a + 0b + 3c + 4d = weight 3507.48, charge 2, weight/charge 1753.6523173841308
4a + 0b + 3c + 5d = weight 3656.55, charge 1, weight/charge 3656.184381561844
4a + 0b + 4c + 0d = weight 2976.68, charge 8, weight/charge 372.0803489956376
4a + 0b + 4c + 1d = weight 3125.75, charge 7, weight/charge 446.52933529521016
4a + 0b + 4c + 2d = weight 3274.82, charge 6, weight/charge 545.7942367627206
4a + 0b + 4c + 3d = weight 3423.89, charge 5, weight/charge 684.7643047139059
4a + 0b + 4c + 4d = weight 3572.96, charge 4, weight/charge 893.2176695582612
4a + 0b + 4c + 5d = weight 3722.03, charge 3, weight/charge 1240.6353121562615
4a + 0b + 5c + 0d = weight 3042.16, charge 10, weight/charge 304.21295787042135
4a + 0b + 5c + 1d = weight 3191.23, charge 9, weight/charge 354.57717136476265
4a + 0b + 5c + 2d = weight 3340.30, charge 8, weight/charge 417.53228084648947
4a + 0b + 5c + 3d = weight 3489.37, charge 7, weight/charge 498.47430750989275
4a + 0b + 5c + 4d = weight 3638.44, charge 6, weight/charge 606.3965600573325
4a + 0b + 5c + 5d = weight 3787.51, charge 5, weight/charge 757.4868502629948
4a + 1b + 0c + 0d = weight 3351.49, charge 0, weight/charge 33514900.0
4a + 1b + 0c + 1d = weight 3500.56, charge -1, weight/charge -3500.910091009101
4a + 1b + 0c + 2d = weight 3649.63, charge -2, weight/charge -1824.9062453122656
4a + 1b + 0c + 3d = weight 3798.70, charge -3, weight/charge -1266.2755425180842
4a + 1b + 0c + 4d = weight 3947.77, charge -4, weight/charge -986.9671741793546
4a + 1b + 0c + 5d = weight 4096.84, charge -5, weight/charge -819.3843876877537
4a + 1b + 1c + 0d = weight 3416.97, charge 2, weight/charge 1708.3995800209989
4a + 1b + 1c + 1d = weight 3566.04, charge 1, weight/charge 3565.6834316568347
4a + 1b + 1c + 2d = weight 3715.11, charge 0, weight/charge 37151100.0
4a + 1b + 1c + 3d = weight 3864.18, charge -1, weight/charge -3864.566456645665
4a + 1b + 1c + 4d = weight 4013.25, charge -2, weight/charge -2006.7253362668134
4a + 1b + 1c + 5d = weight 4162.32, charge -3, weight/charge -1387.4862495416514
4a + 1b + 2c + 0d = weight 3482.45, charge 4, weight/charge 870.5907352316193
4a + 1b + 2c + 1d = weight 3631.52, charge 3, weight/charge 1210.4663177894072
4a + 1b + 2c + 2d = weight 3780.59, charge 2, weight/charge 1890.2004899755011
4a + 1b + 2c + 3d = weight 3929.66, charge 1, weight/charge 3929.2670732926713
4a + 1b + 2c + 4d = weight 4078.73, charge 0, weight/charge 40787300.0
4a + 1b + 2c + 5d = weight 4227.80, charge -1, weight/charge -4228.222822282229
4a + 1b + 3c + 0d = weight 3547.93, charge 6, weight/charge 591.311811469809
4a + 1b + 3c + 1d = weight 3697.00, charge 5, weight/charge 739.3852122957542
4a + 1b + 3c + 2d = weight 3846.07, charge 4, weight/charge 961.4934626634335
4a + 1b + 3c + 3d = weight 3995.14, charge 3, weight/charge 1331.6689443685211
4a + 1b + 3c + 4d = weight 4144.21, charge 2, weight/charge 2072.001399930003
4a + 1b + 3c + 5d = weight 4293.28, charge 1, weight/charge 4292.850714928508
4a + 1b + 4c + 0d = weight 3613.41, charge 8, weight/charge 451.6706041174486
4a + 1b + 4c + 1d = weight 3762.48, charge 7, weight/charge 537.4894644362224
4a + 1b + 4c + 2d = weight 3911.55, charge 6, weight/charge 651.9141347644206
4a + 1b + 4c + 3d = weight 4060.62, charge 5, weight/charge 812.1077578448433
4a + 1b + 4c + 4d = weight 4209.69, charge 4, weight/charge 1052.396190095248
4a + 1b + 4c + 5d = weight 4358.76, charge 3, weight/charge 1452.871570947635
4a + 1b + 5c + 0d = weight 3678.89, charge 10, weight/charge 367.88532114678856
4a + 1b + 5c + 1d = weight 3827.96, charge 9, weight/charge 425.3241630648549
4a + 1b + 5c + 2d = weight 3977.03, charge 8, weight/charge 497.12253596830044
4a + 1b + 5c + 3d = weight 4126.10, charge 7, weight/charge 589.434436650905
4a + 1b + 5c + 4d = weight 4275.17, charge 6, weight/charge 712.5164580590324
4a + 1b + 5c + 5d = weight 4424.24, charge 5, weight/charge 884.8303033939321
4a + 2b + 0c + 0d = weight 3988.22, charge 0, weight/charge 39882200.0
4a + 2b + 0c + 1d = weight 4137.29, charge -1, weight/charge -4137.7037703770375
4a + 2b + 0c + 2d = weight 4286.36, charge -2, weight/charge -2143.287164358218
4a + 2b + 0c + 3d = weight 4435.43, charge -3, weight/charge -1478.525950865029
4a + 2b + 0c + 4d = weight 4584.50, charge -4, weight/charge -1146.153653841346
4a + 2b + 0c + 5d = weight 4733.57, charge -5, weight/charge -946.7329346586931
4a + 2b + 1c + 0d = weight 4053.70, charge 2, weight/charge 2026.7486625668716
4a + 2b + 1c + 1d = weight 4202.77, charge 1, weight/charge 4202.349765023499
4a + 2b + 1c + 2d = weight 4351.84, charge 0, weight/charge 43518400.0
4a + 2b + 1c + 3d = weight 4500.91, charge -1, weight/charge -4501.360136013601
4a + 2b + 1c + 4d = weight 4649.98, charge -2, weight/charge -2325.106255312766
4a + 2b + 1c + 5d = weight 4799.05, charge -3, weight/charge -1599.7366578885965
4a + 2b + 2c + 0d = weight 4119.18, charge 4, weight/charge 1029.769255768606
4a + 2b + 2c + 1d = weight 4268.25, charge 3, weight/charge 1422.7025765807805
4a + 2b + 2c + 2d = weight 4417.32, charge 2, weight/charge 2208.549572521374
4a + 2b + 2c + 3d = weight 4566.39, charge 1, weight/charge 4565.933406659335
4a + 2b + 2c + 4d = weight 4715.46, charge 0, weight/charge 47154600.0
4a + 2b + 2c + 5d = weight 4864.53, charge -1, weight/charge -4865.016501650166
4a + 2b + 3c + 0d = weight 4184.66, charge 6, weight/charge 697.4317094715088
4a + 2b + 3c + 1d = weight 4333.73, charge 5, weight/charge 866.7286654266915
4a + 2b + 3c + 2d = weight 4482.80, charge 4, weight/charge 1120.67198320042
4a + 2b + 3c + 3d = weight 4631.87, charge 3, weight/charge 1543.9052031598944
4a + 2b + 3c + 4d = weight 4780.94, charge 2, weight/charge 2390.3504824758757
4a + 2b + 3c + 5d = weight 4930.01, charge 1, weight/charge 4929.517048295171
4a + 2b + 4c + 0d = weight 4250.14, charge 8, weight/charge 531.2608592392596
4a + 2b + 4c + 1d = weight 4399.21, charge 7, weight/charge 628.4495935772346
4a + 2b + 4c + 2d = weight 4548.28, charge 6, weight/charge 758.0340327661207
4a + 2b + 4c + 3d = weight 4697.35, charge 5, weight/charge 939.4512109757806
4a + 2b + 4c + 4d = weight 4846.42, charge 4, weight/charge 1211.5747106322342
4a + 2b + 4c + 5d = weight 4995.49, charge 3, weight/charge 1665.1078297390086
4a + 2b + 5c + 0d = weight 4315.62, charge 10, weight/charge 431.55768442315576
4a + 2b + 5c + 1d = weight 4464.69, charge 9, weight/charge 496.07115476494704
4a + 2b + 5c + 2d = weight 4613.76, charge 8, weight/charge 576.7127910901114
4a + 2b + 5c + 3d = weight 4762.83, charge 7, weight/charge 680.3945657919172
4a + 2b + 5c + 4d = weight 4911.90, charge 6, weight/charge 818.6363560607323
4a + 2b + 5c + 5d = weight 5060.97, charge 5, weight/charge 1012.1737565248694
4a + 3b + 0c + 0d = weight 4624.95, charge 0, weight/charge 46249500.00000001
4a + 3b + 0c + 1d = weight 4774.02, charge -1, weight/charge -4774.497449744975
4a + 3b + 0c + 2d = weight 4923.09, charge -2, weight/charge -2461.668083404171
4a + 3b + 0c + 3d = weight 5072.16, charge -3, weight/charge -1690.776359211974
4a + 3b + 0c + 4d = weight 5221.23, charge -4, weight/charge -1305.3401335033377
4a + 3b + 0c + 5d = weight 5370.30, charge -5, weight/charge -1074.0814816296327
4a + 3b + 1c + 0d = weight 4690.43, charge 2, weight/charge 2345.097745112744
4a + 3b + 1c + 1d = weight 4839.50, charge 1, weight/charge 4839.0160983901615
4a + 3b + 1c + 2d = weight 4988.57, charge 0, weight/charge 49885700.00000001
4a + 3b + 1c + 3d = weight 5137.64, charge -1, weight/charge -5138.153815381538
4a + 3b + 1c + 4d = weight 5286.71, charge -2, weight/charge -2643.4871743587178
4a + 3b + 1c + 5d = weight 5435.78, charge -3, weight/charge -1811.9870662355415
4a + 3b + 2c + 0d = weight 4755.91, charge 4, weight/charge 1188.9477763055927
4a + 3b + 2c + 1d = weight 4904.98, charge 3, weight/charge 1634.9388353721542
4a + 3b + 2c + 2d = weight 5054.05, charge 2, weight/charge 2526.898655067247
4a + 3b + 2c + 3d = weight 5203.12, charge 1, weight/charge 5202.5997400259985
4a + 3b + 2c + 4d = weight 5352.19, charge 0, weight/charge 53521900.0
4a + 3b + 2c + 5d = weight 5501.26, charge -1, weight/charge -5501.810181018102
4a + 3b + 3c + 0d = weight 4821.39, charge 6, weight/charge 803.5516074732088
4a + 3b + 3c + 1d = weight 4970.46, charge 5, weight/charge 994.0721185576289
4a + 3b + 3c + 2d = weight 5119.53, charge 4, weight/charge 1279.8505037374068
4a + 3b + 3c + 3d = weight 5268.60, charge 3, weight/charge 1756.1414619512682
4a + 3b + 3c + 4d = weight 5417.67, charge 2, weight/charge 2708.6995650217486
4a + 3b + 3c + 5d = weight 5566.74, charge 1, weight/charge 5566.183381661834
4a + 3b + 4c + 0d = weight 4886.87, charge 8, weight/charge 610.8511143610706
4a + 3b + 4c + 1d = weight 5035.94, charge 7, weight/charge 719.4097227182469
